PersonID,EventID,SpaceID,StartDateTime,EndDateTime
160,-1,0,2020-10-27 00:00:00,2020-10-27 09:30:48
30,-1,0,2020-10-27 00:00:00,2020-10-27 09:05:06
41,-1,0,2020-10-27 00:00:00,2020-10-27 07:35:21
113,-1,0,2020-10-27 00:00:00,2020-10-27 11:41:03
8,-1,0,2020-10-27 00:00:00,2020-10-27 10:03:09
7,-1,0,2020-10-27 00:00:00,2020-10-27 08:49:49
114,-1,0,2020-10-27 00:00:00,2020-10-27 09:00:53
138,-1,0,2020-10-27 00:00:00,2020-10-27 11:47:36
75,-1,0,2020-10-27 00:00:00,2020-10-27 09:13:05
141,-1,0,2020-10-27 00:00:00,2020-10-27 11:25:51
142,-1,0,2020-10-27 00:00:00,2020-10-27 11:00:20
146,-1,0,2020-10-27 00:00:00,2020-10-27 09:25:58
112,-1,0,2020-10-27 00:00:00,2020-10-27 10:49:10
53,-1,0,2020-10-27 00:00:00,2020-10-27 09:23:56
56,-1,0,2020-10-27 00:00:00,2020-10-27 08:18:12
73,-1,0,2020-10-27 00:00:00,2020-10-27 09:30:40
16,-1,0,2020-10-27 00:00:00,2020-10-27 09:13:41
47,-1,0,2020-10-27 00:00:00,2020-10-27 08:33:44
89,-1,0,2020-10-27 00:00:00,2020-10-27 08:49:39
94,-1,0,2020-10-27 00:00:00,2020-10-27 10:38:24
147,-1,0,2020-10-27 00:00:00,2020-10-27 11:31:48
23,-1,0,2020-10-27 00:00:00,2020-10-27 09:09:56
156,-1,0,2020-10-27 00:00:00,2020-10-27 10:30:30
129,-1,0,2020-10-27 00:00:00,2020-10-27 07:12:27
122,-1,0,2020-10-27 00:00:00,2020-10-27 11:36:04
83,-1,0,2020-10-27 00:00:00,2020-10-27 08:32:09
104,-1,0,2020-10-27 00:00:00,2020-10-27 11:11:02
72,-1,0,2020-10-27 00:00:00,2020-10-27 09:16:17
119,-1,0,2020-10-27 00:00:00,2020-10-27 09:40:25
150,-1,0,2020-10-27 00:00:00,2020-10-27 10:25:51
81,-1,0,2020-10-27 00:00:00,2020-10-27 09:16:08
133,-1,0,2020-10-27 00:00:00,2020-10-27 11:37:40
157,-1,0,2020-10-27 00:00:00,2020-10-27 09:43:42
3,-1,0,2020-10-27 00:00:00,2020-10-27 08:40:09
59,-1,0,2020-10-27 00:00:00,2020-10-27 08:28:18
130,-1,0,2020-10-27 00:00:00,2020-10-27 12:02:59
158,-1,0,2020-10-27 00:00:00,2020-10-27 11:13:22
5,-1,0,2020-10-27 00:00:00,2020-10-27 10:49:41
71,-1,0,2020-10-27 00:00:00,2020-10-27 10:53:24
17,-1,0,2020-10-27 00:00:00,2020-10-27 08:19:06
97,-1,0,2020-10-27 00:00:00,2020-10-27 10:15:17
92,-1,0,2020-10-27 00:00:00,2020-10-27 08:37:39
18,-1,0,2020-10-27 00:00:00,2020-10-27 10:35:35
63,-1,0,2020-10-27 00:00:00,2020-10-27 08:41:09
48,-1,0,2020-10-27 00:00:00,2020-10-27 08:33:32
10,-1,0,2020-10-27 00:00:00,2020-10-27 08:46:08
49,-1,0,2020-10-27 00:00:00,2020-10-27 07:46:29
148,-1,0,2020-10-27 00:00:00,2020-10-27 12:36:32
136,-1,0,2020-10-27 00:00:00,2020-10-27 10:57:19
87,-1,0,2020-10-27 00:00:00,2020-10-27 08:24:19
69,-1,0,2020-10-27 00:00:00,2020-10-27 08:51:17
