PersonID,EventID,SpaceID,StartDateTime,EndDateTime
42,-1,0,2020-01-09 00:00:00,2020-01-09 10:11:26
120,-1,0,2020-01-09 00:00:00,2020-01-09 11:15:33
32,-1,0,2020-01-09 00:00:00,2020-01-09 09:38:14
155,-1,0,2020-01-09 00:00:00,2020-01-09 10:55:13
34,-1,0,2020-01-09 00:00:00,2020-01-09 08:24:10
36,-1,0,2020-01-09 00:00:00,2020-01-09 08:57:33
57,-1,0,2020-01-09 00:00:00,2020-01-09 08:20:17
80,-1,0,2020-01-09 00:00:00,2020-01-09 08:56:25
14,-1,0,2020-01-09 00:00:00,2020-01-09 08:53:07
8,-1,0,2020-01-09 00:00:00,2020-01-09 10:14:19
77,-1,0,2020-01-09 00:00:00,2020-01-09 08:37:39
153,-1,0,2020-01-09 00:00:00,2020-01-09 08:49:31
56,-1,0,2020-01-09 00:00:00,2020-01-09 09:28:48
137,-1,0,2020-01-09 00:00:00,2020-01-09 11:25:47
58,-1,0,2020-01-09 00:00:00,2020-01-09 08:00:05
72,-1,0,2020-01-09 00:00:00,2020-01-09 08:45:19
69,-1,0,2020-01-09 00:00:00,2020-01-09 09:27:37
111,-1,0,2020-01-09 00:00:00,2020-01-09 10:09:23
148,-1,0,2020-01-09 00:00:00,2020-01-09 11:15:49
28,-1,0,2020-01-09 00:00:00,2020-01-09 08:45:52
83,-1,0,2020-01-09 00:00:00,2020-01-09 10:20:19
13,-1,0,2020-01-09 00:00:00,2020-01-09 10:26:45
92,-1,0,2020-01-09 00:00:00,2020-01-09 09:51:52
119,-1,0,2020-01-09 00:00:00,2020-01-09 07:33:42
140,-1,0,2020-01-09 00:00:00,2020-01-09 10:58:24
101,-1,0,2020-01-09 00:00:00,2020-01-09 10:54:45
35,-1,0,2020-01-09 00:00:00,2020-01-09 09:10:30
96,-1,0,2020-01-09 00:00:00,2020-01-09 09:19:20
118,-1,0,2020-01-09 00:00:00,2020-01-09 07:53:52
76,-1,0,2020-01-09 00:00:00,2020-01-09 08:00:28
21,-1,0,2020-01-09 00:00:00,2020-01-09 08:01:15
113,-1,0,2020-01-09 00:00:00,2020-01-09 10:38:35
70,-1,0,2020-01-09 00:00:00,2020-01-09 08:40:07
138,-1,0,2020-01-09 00:00:00,2020-01-09 10:47:31
127,-1,0,2020-01-09 00:00:00,2020-01-09 10:33:32
1,-1,0,2020-01-09 00:00:00,2020-01-09 09:45:07
160,-1,0,2020-01-09 00:00:00,2020-01-09 10:14:16
52,-1,0,2020-01-09 00:00:00,2020-01-09 10:26:57
18,-1,0,2020-01-09 00:00:00,2020-01-09 10:02:23
4,-1,0,2020-01-09 00:00:00,2020-01-09 11:38:08
145,-1,0,2020-01-09 00:00:00,2020-01-09 10:36:51
87,-1,0,2020-01-09 00:00:00,2020-01-09 08:57:08
63,-1,0,2020-01-09 00:00:00,2020-01-09 09:40:17
94,-1,0,2020-01-09 00:00:00,2020-01-09 08:11:30
40,-1,0,2020-01-09 00:00:00,2020-01-09 08:50:49
65,-1,0,2020-01-09 00:00:00,2020-01-09 09:42:04
122,-1,0,2020-01-09 00:00:00,2020-01-09 10:30:33
78,-1,0,2020-01-09 00:00:00,2020-01-09 08:32:32
110,-1,0,2020-01-09 00:00:00,2020-01-09 11:27:25
64,-1,0,2020-01-09 00:00:00,2020-01-09 08:52:57
5,-1,0,2020-01-09 00:00:00,2020-01-09 10:11:02
23,-1,0,2020-01-09 00:00:00,2020-01-09 09:13:35
106,-1,0,2020-01-09 00:00:00,2020-01-09 09:16:23
51,-1,0,2020-01-09 00:00:00,2020-01-09 08:23:46
123,-1,0,2020-01-09 00:00:00,2020-01-09 08:14:06
157,-1,0,2020-01-09 00:00:00,2020-01-09 09:50:58
71,-1,0,2020-01-09 00:00:00,2020-01-09 08:09:32
154,-1,0,2020-01-09 00:00:00,2020-01-09 10:24:34
66,-1,0,2020-01-09 00:00:00,2020-01-09 09:17:36
150,-1,0,2020-01-09 00:00:00,2020-01-09 08:36:27
33,-1,0,2020-01-09 00:00:00,2020-01-09 09:19:49
95,-1,0,2020-01-09 00:00:00,2020-01-09 09:58:42
44,-1,0,2020-01-09 00:00:00,2020-01-09 08:53:37
107,-1,0,2020-01-09 00:00:00,2020-01-09 09:52:48
139,-1,0,2020-01-09 00:00:00,2020-01-09 10:13:18
121,-1,0,2020-01-09 00:00:00,2020-01-09 09:23:43
112,-1,0,2020-01-09 00:00:00,2020-01-09 09:53:50
136,-1,0,2020-01-09 00:00:00,2020-01-09 10:43:27
67,-1,0,2020-01-09 00:00:00,2020-01-09 09:14:07
98,-1,0,2020-01-09 00:00:00,2020-01-09 11:52:19
7,-1,0,2020-01-09 00:00:00,2020-01-09 07:54:46
41,-1,0,2020-01-09 00:00:00,2020-01-09 10:04:28
89,-1,0,2020-01-09 00:00:00,2020-01-09 10:10:32
53,-1,0,2020-01-09 00:00:00,2020-01-09 09:24:08
3,-1,0,2020-01-09 00:00:00,2020-01-09 08:54:51
99,-1,0,2020-01-09 00:00:00,2020-01-09 09:08:22
74,-1,0,2020-01-09 00:00:00,2020-01-09 10:14:47
86,-1,0,2020-01-09 00:00:00,2020-01-09 08:08:11
45,-1,0,2020-01-09 00:00:00,2020-01-09 09:09:00
151,-1,0,2020-01-09 00:00:00,2020-01-09 11:22:42
2,-1,0,2020-01-09 00:00:00,2020-01-09 09:06:31
38,-1,0,2020-01-09 00:00:00,2020-01-09 10:39:15
12,-1,0,2020-01-09 00:00:00,2020-01-09 08:54:00
108,-1,0,2020-01-09 00:00:00,2020-01-09 11:22:48
152,-1,0,2020-01-09 00:00:00,2020-01-09 10:35:21
27,-1,0,2020-01-09 00:00:00,2020-01-09 07:39:10
73,-1,0,2020-01-09 00:00:00,2020-01-09 08:48:31
20,-1,0,2020-01-09 00:00:00,2020-01-09 09:03:39
104,-1,0,2020-01-09 00:00:00,2020-01-09 10:55:47
47,-1,0,2020-01-09 00:00:00,2020-01-09 09:41:09
102,-1,0,2020-01-09 00:00:00,2020-01-09 11:32:08
159,-1,0,2020-01-09 00:00:00,2020-01-09 11:09:58
79,-1,0,2020-01-09 00:00:00,2020-01-09 09:25:28
146,-1,0,2020-01-09 00:00:00,2020-01-09 09:58:19
117,-1,0,2020-01-09 00:00:00,2020-01-09 11:07:37
144,-1,0,2020-01-09 00:00:00,2020-01-09 09:29:58
90,-1,0,2020-01-09 00:00:00,2020-01-09 08:25:48
142,-1,0,2020-01-09 00:00:00,2020-01-09 10:07:47
82,-1,0,2020-01-09 00:00:00,2020-01-09 08:42:36
60,-1,0,2020-01-09 00:00:00,2020-01-09 09:20:14
30,-1,0,2020-01-09 00:00:00,2020-01-09 08:57:37
16,-1,0,2020-01-09 00:00:00,2020-01-09 09:11:44
15,-1,0,2020-01-09 00:00:00,2020-01-09 08:12:43
128,-1,0,2020-01-09 00:00:00,2020-01-09 12:22:08
132,-1,0,2020-01-09 00:00:00,2020-01-09 10:08:46
131,-1,0,2020-01-09 00:00:00,2020-01-09 10:01:05
19,-1,0,2020-01-09 00:00:00,2020-01-09 10:25:23
6,-1,0,2020-01-09 00:00:00,2020-01-09 10:21:12
109,-1,0,2020-01-09 00:00:00,2020-01-09 08:32:19
9,-1,0,2020-01-09 00:00:00,2020-01-09 09:00:45
97,-1,0,2020-01-09 00:00:00,2020-01-09 11:43:56
105,-1,0,2020-01-09 00:00:00,2020-01-09 10:13:13
75,-1,0,2020-01-09 00:00:00,2020-01-09 08:58:36
29,-1,0,2020-01-09 00:00:00,2020-01-09 08:44:48
156,-1,0,2020-01-09 00:00:00,2020-01-09 10:39:21
133,-1,0,2020-01-09 00:00:00,2020-01-09 10:10:44
24,-1,0,2020-01-09 00:00:00,2020-01-09 08:15:45
49,-1,0,2020-01-09 00:00:00,2020-01-09 11:14:19
103,-1,0,2020-01-09 00:00:00,2020-01-09 08:54:02
135,-1,0,2020-01-09 00:00:00,2020-01-09 09:18:41
116,-1,0,2020-01-09 00:00:00,2020-01-09 09:51:51
17,-1,0,2020-01-09 00:00:00,2020-01-09 07:53:54
126,-1,0,2020-01-09 00:00:00,2020-01-09 11:02:39
61,-1,0,2020-01-09 00:00:00,2020-01-09 08:38:03
147,-1,0,2020-01-09 00:00:00,2020-01-09 09:48:54
84,-1,0,2020-01-09 00:00:00,2020-01-09 07:48:37
68,-1,0,2020-01-09 00:00:00,2020-01-09 11:09:20
11,-1,0,2020-01-09 00:00:00,2020-01-09 10:30:24
54,-1,0,2020-01-09 00:00:00,2020-01-09 07:59:23
10,-1,0,2020-01-09 00:00:00,2020-01-09 09:54:49
141,-1,0,2020-01-09 00:00:00,2020-01-09 11:46:35
100,-1,0,2020-01-09 00:00:00,2020-01-09 09:40:40
124,-1,0,2020-01-09 00:00:00,2020-01-09 11:29:45
158,-1,0,2020-01-09 00:00:00,2020-01-09 09:05:47
55,-1,0,2020-01-09 00:00:00,2020-01-09 09:56:38
22,-1,0,2020-01-09 00:00:00,2020-01-09 08:38:46
125,-1,0,2020-01-09 00:00:00,2020-01-09 11:06:03
46,-1,0,2020-01-09 00:00:00,2020-01-09 09:49:56
130,-1,0,2020-01-09 00:00:00,2020-01-09 10:22:47
48,-1,0,2020-01-09 00:00:00,2020-01-09 08:34:11
37,-1,0,2020-01-09 00:00:00,2020-01-09 10:30:38
134,-1,0,2020-01-09 00:00:00,2020-01-09 14:03:30
50,-1,0,2020-01-09 00:00:00,2020-01-09 07:49:21
115,-1,0,2020-01-09 00:00:00,2020-01-09 12:37:31
81,-1,0,2020-01-09 00:00:00,2020-01-09 08:24:48
129,-1,0,2020-01-09 00:00:00,2020-01-09 08:41:16
149,-1,0,2020-01-09 00:00:00,2020-01-09 10:16:40
39,-1,0,2020-01-09 00:00:00,2020-01-09 09:07:28
114,-1,0,2020-01-09 00:00:00,2020-01-09 09:20:36
85,-1,0,2020-01-09 00:00:00,2020-01-09 09:24:39
119,0,0,2020-01-09 07:33:42,2020-01-09 07:44:45
27,17,0,2020-01-09 07:39:10,2020-01-09 07:41:59
27,17,301,2020-01-09 07:41:59,2020-01-09 07:42:11
27,17,401,2020-01-09 07:42:11,2020-01-09 07:42:26
27,17,402,2020-01-09 07:42:26,2020-01-09 07:42:49
27,17,403,2020-01-09 07:42:49,2020-01-09 07:44:04
27,17,412,2020-01-09 07:44:04,2020-01-09 07:44:28
27,17,411,2020-01-09 07:44:28,2020-01-09 07:44:47
119,0,0,2020-01-09 07:44:45,2020-01-09 07:56:20
27,17,230,2020-01-09 07:44:47,2020-01-09 09:55:47
84,0,0,2020-01-09 07:48:37,2020-01-09 07:58:14
50,0,0,2020-01-09 07:49:21,2020-01-09 07:58:29
118,0,0,2020-01-09 07:53:52,2020-01-09 08:05:38
17,0,0,2020-01-09 07:53:54,2020-01-09 08:03:53
7,0,0,2020-01-09 07:54:46,2020-01-09 08:05:18
119,0,0,2020-01-09 07:56:20,2020-01-09 08:06:22
86,0,228,2020-01-09 07:58:06,2020-01-09 07:58:21
84,0,0,2020-01-09 07:58:14,2020-01-09 08:09:41
86,0,406,2020-01-09 07:58:21,2020-01-09 07:59:06
50,0,0,2020-01-09 07:58:29,2020-01-09 08:07:30
86,0,405,2020-01-09 07:59:06,2020-01-09 07:59:46
54,0,0,2020-01-09 07:59:23,2020-01-09 08:07:04
86,0,404,2020-01-09 07:59:46,2020-01-09 08:00:34
58,0,0,2020-01-09 08:00:05,2020-01-09 08:11:02
76,0,0,2020-01-09 08:00:28,2020-01-09 08:11:17
86,0,403,2020-01-09 08:00:34,2020-01-09 08:01:00
86,0,402,2020-01-09 08:01:00,2020-01-09 08:01:14
86,0,401,2020-01-09 08:01:14,2020-01-09 08:01:25
21,0,0,2020-01-09 08:01:15,2020-01-09 08:11:15
86,0,301,2020-01-09 08:01:25,2020-01-09 08:04:42
17,0,0,2020-01-09 08:03:53,2020-01-09 08:13:26
86,0,0,2020-01-09 08:04:42,2020-01-09 08:09:13
7,0,0,2020-01-09 08:05:18,2020-01-09 08:14:33
118,0,0,2020-01-09 08:05:38,2020-01-09 08:15:29
119,0,0,2020-01-09 08:06:22,2020-01-09 08:17:25
54,0,0,2020-01-09 08:07:04,2020-01-09 08:17:55
50,0,0,2020-01-09 08:07:30,2020-01-09 08:18:44
86,0,0,2020-01-09 08:08:11,2020-01-09 08:17:18
86,0,0,2020-01-09 08:09:13,2020-01-09 08:19:02
71,0,0,2020-01-09 08:09:32,2020-01-09 08:20:50
84,0,0,2020-01-09 08:09:41,2020-01-09 08:19:05
58,0,0,2020-01-09 08:11:02,2020-01-09 08:21:27
21,0,0,2020-01-09 08:11:15,2020-01-09 08:22:21
76,0,0,2020-01-09 08:11:17,2020-01-09 08:20:42
94,0,0,2020-01-09 08:11:30,2020-01-09 08:21:50
15,43,0,2020-01-09 08:12:43,2020-01-09 08:13:30
17,0,0,2020-01-09 08:13:26,2020-01-09 08:26:16
15,43,326,2020-01-09 08:13:30,2020-01-09 08:13:52
15,43,320,2020-01-09 08:13:52,2020-01-09 08:15:07
123,0,0,2020-01-09 08:14:06,2020-01-09 08:23:17
7,0,0,2020-01-09 08:14:33,2020-01-09 08:24:21
15,43,315,2020-01-09 08:15:07,2020-01-09 08:15:23
15,43,314,2020-01-09 08:15:23,2020-01-09 08:15:38
118,0,0,2020-01-09 08:15:29,2020-01-09 08:25:36
15,43,103,2020-01-09 08:15:38,2020-01-09 12:50:57
24,0,0,2020-01-09 08:15:45,2020-01-09 08:26:32
86,85,0,2020-01-09 08:17:18,2020-01-09 08:19:55
119,0,0,2020-01-09 08:17:25,2020-01-09 08:27:13
54,0,0,2020-01-09 08:17:55,2020-01-09 08:27:01
50,0,0,2020-01-09 08:18:44,2020-01-09 08:29:09
86,0,0,2020-01-09 08:19:02,2020-01-09 08:29:01
84,0,0,2020-01-09 08:19:05,2020-01-09 08:28:31
86,85,301,2020-01-09 08:19:55,2020-01-09 08:20:06
86,85,401,2020-01-09 08:20:06,2020-01-09 08:20:22
57,0,0,2020-01-09 08:20:17,2020-01-09 08:30:09
86,85,402,2020-01-09 08:20:22,2020-01-09 08:20:43
76,0,0,2020-01-09 08:20:42,2020-01-09 08:28:59
86,85,403,2020-01-09 08:20:43,2020-01-09 08:21:34
71,0,0,2020-01-09 08:20:50,2020-01-09 08:30:37
58,0,0,2020-01-09 08:21:27,2020-01-09 08:31:14
86,85,404,2020-01-09 08:21:34,2020-01-09 08:22:08
94,0,0,2020-01-09 08:21:50,2020-01-09 08:29:54
86,85,405,2020-01-09 08:22:08,2020-01-09 08:22:41
21,0,0,2020-01-09 08:22:21,2020-01-09 08:32:52
86,85,406,2020-01-09 08:22:41,2020-01-09 08:22:57
86,85,228,2020-01-09 08:22:57,2020-01-09 07:58:06
123,0,0,2020-01-09 08:23:17,2020-01-09 08:32:45
51,0,0,2020-01-09 08:23:46,2020-01-09 08:33:01
34,0,0,2020-01-09 08:24:10,2020-01-09 08:34:45
7,0,0,2020-01-09 08:24:21,2020-01-09 08:35:30
81,45,0,2020-01-09 08:24:48,2020-01-09 08:27:15
118,0,0,2020-01-09 08:25:36,2020-01-09 08:36:25
90,0,0,2020-01-09 08:25:48,2020-01-09 08:35:48
17,0,0,2020-01-09 08:26:16,2020-01-09 08:35:25
24,22,0,2020-01-09 08:26:32,2020-01-09 08:27:03
54,0,0,2020-01-09 08:27:01,2020-01-09 08:36:24
24,22,326,2020-01-09 08:27:03,2020-01-09 08:27:25
119,0,0,2020-01-09 08:27:13,2020-01-09 08:38:45
81,45,301,2020-01-09 08:27:15,2020-01-09 08:27:22
81,45,401,2020-01-09 08:27:22,2020-01-09 08:27:38
24,22,320,2020-01-09 08:27:25,2020-01-09 08:28:43
81,45,402,2020-01-09 08:27:38,2020-01-09 08:28:03
81,45,403,2020-01-09 08:28:03,2020-01-09 08:29:01
84,0,0,2020-01-09 08:28:31,2020-01-09 08:40:18
24,22,315,2020-01-09 08:28:43,2020-01-09 08:29:09
76,0,0,2020-01-09 08:28:59,2020-01-09 08:39:07
86,0,0,2020-01-09 08:29:01,2020-01-09 08:38:09
81,45,412,2020-01-09 08:29:01,2020-01-09 08:30:10
24,22,316,2020-01-09 08:29:09,2020-01-09 08:29:37
50,0,0,2020-01-09 08:29:09,2020-01-09 08:38:52
24,22,106,2020-01-09 08:29:37,2020-01-09 10:28:41
94,0,0,2020-01-09 08:29:54,2020-01-09 08:38:44
57,0,0,2020-01-09 08:30:09,2020-01-09 08:39:49
