PersonID,EventID,SpaceID,StartDateTime,EndDateTime
144,-1,0,2020-01-24 00:00:00,2020-01-24 10:20:22
31,-1,0,2020-01-24 00:00:00,2020-01-24 09:17:42
158,-1,0,2020-01-24 00:00:00,2020-01-24 10:09:20
145,-1,0,2020-01-24 00:00:00,2020-01-24 10:28:08
80,-1,0,2020-01-24 00:00:00,2020-01-24 11:16:34
102,-1,0,2020-01-24 00:00:00,2020-01-24 09:45:41
134,-1,0,2020-01-24 00:00:00,2020-01-24 11:57:56
126,-1,0,2020-01-24 00:00:00,2020-01-24 08:09:44
91,-1,0,2020-01-24 00:00:00,2020-01-24 10:19:42
7,-1,0,2020-01-24 00:00:00,2020-01-24 10:06:05
147,-1,0,2020-01-24 00:00:00,2020-01-24 08:19:14
44,-1,0,2020-01-24 00:00:00,2020-01-24 09:58:44
10,-1,0,2020-01-24 00:00:00,2020-01-24 10:31:39
98,-1,0,2020-01-24 00:00:00,2020-01-24 10:30:56
109,-1,0,2020-01-24 00:00:00,2020-01-24 09:27:03
2,-1,0,2020-01-24 00:00:00,2020-01-24 08:38:28
150,-1,0,2020-01-24 00:00:00,2020-01-24 08:20:13
105,-1,0,2020-01-24 00:00:00,2020-01-24 10:26:13
12,-1,0,2020-01-24 00:00:00,2020-01-24 08:49:18
1,-1,0,2020-01-24 00:00:00,2020-01-24 10:17:36
112,-1,0,2020-01-24 00:00:00,2020-01-24 09:49:13
107,-1,0,2020-01-24 00:00:00,2020-01-24 10:33:04
115,-1,0,2020-01-24 00:00:00,2020-01-24 08:25:23
97,-1,0,2020-01-24 00:00:00,2020-01-24 10:53:59
47,-1,0,2020-01-24 00:00:00,2020-01-24 11:27:54
42,-1,0,2020-01-24 00:00:00,2020-01-24 08:26:59
61,-1,0,2020-01-24 00:00:00,2020-01-24 09:03:23
157,-1,0,2020-01-24 00:00:00,2020-01-24 08:51:57
6,-1,0,2020-01-24 00:00:00,2020-01-24 08:39:10
9,-1,0,2020-01-24 00:00:00,2020-01-24 08:54:44
133,-1,0,2020-01-24 00:00:00,2020-01-24 10:29:28
143,-1,0,2020-01-24 00:00:00,2020-01-24 08:27:44
68,-1,0,2020-01-24 00:00:00,2020-01-24 08:44:43
125,-1,0,2020-01-24 00:00:00,2020-01-24 11:11:23
108,-1,0,2020-01-24 00:00:00,2020-01-24 10:42:24
99,-1,0,2020-01-24 00:00:00,2020-01-24 10:30:16
124,-1,0,2020-01-24 00:00:00,2020-01-24 11:48:57
89,-1,0,2020-01-24 00:00:00,2020-01-24 09:32:26
62,-1,0,2020-01-24 00:00:00,2020-01-24 08:41:28
33,-1,0,2020-01-24 00:00:00,2020-01-24 09:20:35
37,-1,0,2020-01-24 00:00:00,2020-01-24 07:32:59
94,-1,0,2020-01-24 00:00:00,2020-01-24 09:02:12
128,-1,0,2020-01-24 00:00:00,2020-01-24 08:14:43
59,-1,0,2020-01-24 00:00:00,2020-01-24 08:36:13
66,-1,0,2020-01-24 00:00:00,2020-01-24 08:21:14
118,-1,0,2020-01-24 00:00:00,2020-01-24 08:26:17
82,-1,0,2020-01-24 00:00:00,2020-01-24 09:43:09
100,-1,0,2020-01-24 00:00:00,2020-01-24 11:48:08
123,-1,0,2020-01-24 00:00:00,2020-01-24 10:12:13
50,-1,0,2020-01-24 00:00:00,2020-01-24 10:07:00
39,-1,0,2020-01-24 00:00:00,2020-01-24 07:48:22
30,-1,0,2020-01-24 00:00:00,2020-01-24 07:51:51
106,-1,0,2020-01-24 00:00:00,2020-01-24 10:17:07
40,-1,0,2020-01-24 00:00:00,2020-01-24 10:31:13
26,-1,0,2020-01-24 00:00:00,2020-01-24 10:15:18
110,-1,0,2020-01-24 00:00:00,2020-01-24 08:00:21
95,-1,0,2020-01-24 00:00:00,2020-01-24 10:15:05
114,-1,0,2020-01-24 00:00:00,2020-01-24 11:11:01
137,-1,0,2020-01-24 00:00:00,2020-01-24 11:00:54
135,-1,0,2020-01-24 00:00:00,2020-01-24 10:39:26
35,-1,0,2020-01-24 00:00:00,2020-01-24 09:56:48
24,-1,0,2020-01-24 00:00:00,2020-01-24 08:16:47
92,-1,0,2020-01-24 00:00:00,2020-01-24 08:51:07
