PersonID,EventID,SpaceID,StartDateTime,EndDateTime
21,-1,0,2020-01-17 00:00:00,2020-01-17 09:54:44
91,-1,0,2020-01-17 00:00:00,2020-01-17 08:25:10
65,-1,0,2020-01-17 00:00:00,2020-01-17 08:34:37
136,-1,0,2020-01-17 00:00:00,2020-01-17 09:29:24
152,-1,0,2020-01-17 00:00:00,2020-01-17 09:51:10
127,-1,0,2020-01-17 00:00:00,2020-01-17 08:34:32
107,-1,0,2020-01-17 00:00:00,2020-01-17 08:58:40
138,-1,0,2020-01-17 00:00:00,2020-01-17 11:20:41
34,-1,0,2020-01-17 00:00:00,2020-01-17 09:06:22
31,-1,0,2020-01-17 00:00:00,2020-01-17 09:10:31
158,-1,0,2020-01-17 00:00:00,2020-01-17 10:50:21
125,-1,0,2020-01-17 00:00:00,2020-01-17 10:11:04
113,-1,0,2020-01-17 00:00:00,2020-01-17 08:45:53
53,-1,0,2020-01-17 00:00:00,2020-01-17 09:31:49
140,-1,0,2020-01-17 00:00:00,2020-01-17 11:58:16
45,-1,0,2020-01-17 00:00:00,2020-01-17 09:04:31
59,-1,0,2020-01-17 00:00:00,2020-01-17 09:44:09
87,-1,0,2020-01-17 00:00:00,2020-01-17 09:06:35
5,-1,0,2020-01-17 00:00:00,2020-01-17 08:52:12
118,-1,0,2020-01-17 00:00:00,2020-01-17 11:16:22
63,-1,0,2020-01-17 00:00:00,2020-01-17 08:41:44
88,-1,0,2020-01-17 00:00:00,2020-01-17 09:21:43
79,-1,0,2020-01-17 00:00:00,2020-01-17 08:39:24
154,-1,0,2020-01-17 00:00:00,2020-01-17 13:01:48
11,-1,0,2020-01-17 00:00:00,2020-01-17 09:15:43
52,-1,0,2020-01-17 00:00:00,2020-01-17 10:08:43
57,-1,0,2020-01-17 00:00:00,2020-01-17 09:37:11
40,-1,0,2020-01-17 00:00:00,2020-01-17 08:56:47
133,-1,0,2020-01-17 00:00:00,2020-01-17 11:07:55
112,-1,0,2020-01-17 00:00:00,2020-01-17 07:34:15
4,-1,0,2020-01-17 00:00:00,2020-01-17 10:46:52
117,-1,0,2020-01-17 00:00:00,2020-01-17 08:23:39
86,-1,0,2020-01-17 00:00:00,2020-01-17 09:13:25
14,-1,0,2020-01-17 00:00:00,2020-01-17 09:25:33
84,-1,0,2020-01-17 00:00:00,2020-01-17 09:24:58
146,-1,0,2020-01-17 00:00:00,2020-01-17 09:09:27
92,-1,0,2020-01-17 00:00:00,2020-01-17 08:19:47
83,-1,0,2020-01-17 00:00:00,2020-01-17 10:02:58
128,-1,0,2020-01-17 00:00:00,2020-01-17 07:13:21
90,-1,0,2020-01-17 00:00:00,2020-01-17 10:02:33
18,-1,0,2020-01-17 00:00:00,2020-01-17 10:39:13
139,-1,0,2020-01-17 00:00:00,2020-01-17 11:16:59
116,-1,0,2020-01-17 00:00:00,2020-01-17 10:15:33
9,-1,0,2020-01-17 00:00:00,2020-01-17 08:56:50
25,-1,0,2020-01-17 00:00:00,2020-01-17 09:02:16
61,-1,0,2020-01-17 00:00:00,2020-01-17 10:08:25
155,-1,0,2020-01-17 00:00:00,2020-01-17 10:01:26
32,-1,0,2020-01-17 00:00:00,2020-01-17 08:55:06
24,-1,0,2020-01-17 00:00:00,2020-01-17 08:29:23
101,-1,0,2020-01-17 00:00:00,2020-01-17 07:54:50
42,-1,0,2020-01-17 00:00:00,2020-01-17 09:11:21
149,-1,0,2020-01-17 00:00:00,2020-01-17 09:27:27
47,-1,0,2020-01-17 00:00:00,2020-01-17 09:22:59
135,-1,0,2020-01-17 00:00:00,2020-01-17 09:34:46
98,-1,0,2020-01-17 00:00:00,2020-01-17 09:02:44
80,-1,0,2020-01-17 00:00:00,2020-01-17 10:06:57
122,-1,0,2020-01-17 00:00:00,2020-01-17 08:52:39
89,-1,0,2020-01-17 00:00:00,2020-01-17 09:21:57
103,-1,0,2020-01-17 00:00:00,2020-01-17 09:45:51
100,-1,0,2020-01-17 00:00:00,2020-01-17 09:56:26
16,-1,0,2020-01-17 00:00:00,2020-01-17 09:44:19
153,-1,0,2020-01-17 00:00:00,2020-01-17 09:03:33
119,-1,0,2020-01-17 00:00:00,2020-01-17 10:34:29
94,-1,0,2020-01-17 00:00:00,2020-01-17 09:34:03
20,-1,0,2020-01-17 00:00:00,2020-01-17 09:59:57
30,-1,0,2020-01-17 00:00:00,2020-01-17 09:16:29
23,-1,0,2020-01-17 00:00:00,2020-01-17 09:57:18
160,-1,0,2020-01-17 00:00:00,2020-01-17 07:55:23
74,-1,0,2020-01-17 00:00:00,2020-01-17 09:06:44
78,-1,0,2020-01-17 00:00:00,2020-01-17 08:58:05
124,-1,0,2020-01-17 00:00:00,2020-01-17 10:33:58
143,-1,0,2020-01-17 00:00:00,2020-01-17 10:13:04
141,-1,0,2020-01-17 00:00:00,2020-01-17 11:00:41
26,-1,0,2020-01-17 00:00:00,2020-01-17 10:32:19
29,-1,0,2020-01-17 00:00:00,2020-01-17 10:54:59
69,-1,0,2020-01-17 00:00:00,2020-01-17 09:54:14
131,-1,0,2020-01-17 00:00:00,2020-01-17 11:23:18
115,-1,0,2020-01-17 00:00:00,2020-01-17 10:02:46
142,-1,0,2020-01-17 00:00:00,2020-01-17 08:42:07
111,-1,0,2020-01-17 00:00:00,2020-01-17 10:36:31
132,-1,0,2020-01-17 00:00:00,2020-01-17 10:35:29
38,-1,0,2020-01-17 00:00:00,2020-01-17 07:59:42
123,-1,0,2020-01-17 00:00:00,2020-01-17 11:29:17
64,-1,0,2020-01-17 00:00:00,2020-01-17 10:10:16
19,-1,0,2020-01-17 00:00:00,2020-01-17 08:36:23
71,-1,0,2020-01-17 00:00:00,2020-01-17 08:03:32
13,-1,0,2020-01-17 00:00:00,2020-01-17 09:02:10
104,-1,0,2020-01-17 00:00:00,2020-01-17 08:45:12
44,-1,0,2020-01-17 00:00:00,2020-01-17 09:00:17
15,-1,0,2020-01-17 00:00:00,2020-01-17 08:16:04
148,-1,0,2020-01-17 00:00:00,2020-01-17 09:12:47
97,-1,0,2020-01-17 00:00:00,2020-01-17 11:08:32
130,-1,0,2020-01-17 00:00:00,2020-01-17 07:29:32
56,-1,0,2020-01-17 00:00:00,2020-01-17 08:28:48
49,-1,0,2020-01-17 00:00:00,2020-01-17 09:17:07
93,-1,0,2020-01-17 00:00:00,2020-01-17 09:47:26
102,-1,0,2020-01-17 00:00:00,2020-01-17 11:28:20
126,-1,0,2020-01-17 00:00:00,2020-01-17 10:10:17
75,-1,0,2020-01-17 00:00:00,2020-01-17 07:49:54
85,-1,0,2020-01-17 00:00:00,2020-01-17 08:35:04
58,-1,0,2020-01-17 00:00:00,2020-01-17 10:01:04
95,-1,0,2020-01-17 00:00:00,2020-01-17 10:29:50
62,-1,0,2020-01-17 00:00:00,2020-01-17 11:40:09
110,-1,0,2020-01-17 00:00:00,2020-01-17 10:00:48
114,-1,0,2020-01-17 00:00:00,2020-01-17 11:29:01
121,-1,0,2020-01-17 00:00:00,2020-01-17 10:58:33
77,-1,0,2020-01-17 00:00:00,2020-01-17 09:34:59
156,-1,0,2020-01-17 00:00:00,2020-01-17 07:23:46
159,-1,0,2020-01-17 00:00:00,2020-01-17 12:08:37
73,-1,0,2020-01-17 00:00:00,2020-01-17 09:34:46
106,-1,0,2020-01-17 00:00:00,2020-01-17 10:40:49
33,-1,0,2020-01-17 00:00:00,2020-01-17 08:37:58
10,-1,0,2020-01-17 00:00:00,2020-01-17 08:26:00
129,-1,0,2020-01-17 00:00:00,2020-01-17 08:15:19
43,-1,0,2020-01-17 00:00:00,2020-01-17 09:01:48
7,-1,0,2020-01-17 00:00:00,2020-01-17 09:08:54
150,-1,0,2020-01-17 00:00:00,2020-01-17 09:40:25
147,-1,0,2020-01-17 00:00:00,2020-01-17 10:26:25
144,-1,0,2020-01-17 00:00:00,2020-01-17 11:06:46
41,-1,0,2020-01-17 00:00:00,2020-01-17 09:33:56
145,-1,0,2020-01-17 00:00:00,2020-01-17 11:47:40
46,-1,0,2020-01-17 00:00:00,2020-01-17 08:37:25
137,-1,0,2020-01-17 00:00:00,2020-01-17 07:40:37
51,-1,0,2020-01-17 00:00:00,2020-01-17 10:41:18
22,-1,0,2020-01-17 00:00:00,2020-01-17 08:50:59
50,-1,0,2020-01-17 00:00:00,2020-01-17 08:45:46
67,-1,0,2020-01-17 00:00:00,2020-01-17 08:34:40
66,-1,0,2020-01-17 00:00:00,2020-01-17 08:53:22
55,-1,0,2020-01-17 00:00:00,2020-01-17 10:00:12
54,-1,0,2020-01-17 00:00:00,2020-01-17 08:20:54
1,-1,0,2020-01-17 00:00:00,2020-01-17 09:24:59
157,-1,0,2020-01-17 00:00:00,2020-01-17 09:13:12
105,-1,0,2020-01-17 00:00:00,2020-01-17 10:11:01
70,-1,0,2020-01-17 00:00:00,2020-01-17 08:52:00
72,-1,0,2020-01-17 00:00:00,2020-01-17 09:24:41
17,-1,0,2020-01-17 00:00:00,2020-01-17 10:18:37
27,-1,0,2020-01-17 00:00:00,2020-01-17 07:53:22
36,-1,0,2020-01-17 00:00:00,2020-01-17 07:31:47
39,-1,0,2020-01-17 00:00:00,2020-01-17 08:03:35
35,-1,0,2020-01-17 00:00:00,2020-01-17 10:41:09
99,-1,0,2020-01-17 00:00:00,2020-01-17 09:06:48
151,-1,0,2020-01-17 00:00:00,2020-01-17 11:42:44
109,-1,0,2020-01-17 00:00:00,2020-01-17 08:29:02
120,-1,0,2020-01-17 00:00:00,2020-01-17 08:52:45
128,0,0,2020-01-17 07:13:21,2020-01-17 07:22:10
128,0,0,2020-01-17 07:22:10,2020-01-17 07:33:22
156,0,0,2020-01-17 07:23:46,2020-01-17 07:34:28
130,0,0,2020-01-17 07:29:32,2020-01-17 07:39:11
36,0,0,2020-01-17 07:31:47,2020-01-17 07:41:50
128,0,0,2020-01-17 07:33:22,2020-01-17 07:43:56
112,0,0,2020-01-17 07:34:15,2020-01-17 07:45:20
156,0,0,2020-01-17 07:34:28,2020-01-17 07:46:07
130,0,0,2020-01-17 07:39:11,2020-01-17 07:49:50
137,0,0,2020-01-17 07:40:37,2020-01-17 07:52:45
36,0,0,2020-01-17 07:41:50,2020-01-17 07:53:02
128,0,0,2020-01-17 07:43:56,2020-01-17 07:53:35
112,0,0,2020-01-17 07:45:20,2020-01-17 07:56:43
156,0,0,2020-01-17 07:46:07,2020-01-17 07:56:18
130,0,0,2020-01-17 07:49:50,2020-01-17 08:00:46
75,72,0,2020-01-17 07:49:54,2020-01-17 07:57:11
137,0,0,2020-01-17 07:52:45,2020-01-17 08:04:02
36,0,0,2020-01-17 07:53:02,2020-01-17 08:03:16
27,0,0,2020-01-17 07:53:22,2020-01-17 08:03:38
128,0,0,2020-01-17 07:53:35,2020-01-17 08:05:41
101,0,0,2020-01-17 07:54:50,2020-01-17 08:03:53
160,142,0,2020-01-17 07:55:23,2020-01-17 07:55:49
160,142,326,2020-01-17 07:55:49,2020-01-17 07:56:36
156,0,0,2020-01-17 07:56:18,2020-01-17 08:06:12
160,142,102,2020-01-17 07:56:36,2020-01-17 07:57:40
112,0,0,2020-01-17 07:56:43,2020-01-17 08:05:05
75,72,312,2020-01-17 07:57:11,2020-01-17 07:57:54
160,142,321,2020-01-17 07:57:40,2020-01-17 07:59:58
75,72,308,2020-01-17 07:57:54,2020-01-17 07:58:19
75,72,309,2020-01-17 07:58:19,2020-01-17 07:58:35
75,72,158,2020-01-17 07:58:35,2020-01-17 10:40:48
38,0,0,2020-01-17 07:59:42,2020-01-17 08:08:50
160,142,322,2020-01-17 07:59:58,2020-01-17 08:00:15
160,142,323,2020-01-17 08:00:15,2020-01-17 08:01:05
130,0,0,2020-01-17 08:00:46,2020-01-17 08:09:11
160,142,173,2020-01-17 08:01:05,2020-01-17 09:00:25
36,0,0,2020-01-17 08:03:16,2020-01-17 08:12:28
71,0,0,2020-01-17 08:03:32,2020-01-17 08:15:44
39,0,0,2020-01-17 08:03:35,2020-01-17 08:13:23
27,0,0,2020-01-17 08:03:38,2020-01-17 08:14:06
101,0,0,2020-01-17 08:03:53,2020-01-17 08:14:51
137,0,0,2020-01-17 08:04:02,2020-01-17 08:13:06
112,0,0,2020-01-17 08:05:05,2020-01-17 08:13:52
128,0,0,2020-01-17 08:05:41,2020-01-17 08:15:57
156,0,0,2020-01-17 08:06:12,2020-01-17 08:14:57
38,0,0,2020-01-17 08:08:50,2020-01-17 08:18:22
130,0,0,2020-01-17 08:09:11,2020-01-17 08:20:42
36,0,0,2020-01-17 08:12:28,2020-01-17 08:21:52
137,99,0,2020-01-17 08:13:06,2020-01-17 08:16:34
39,0,0,2020-01-17 08:13:23,2020-01-17 08:25:02
112,140,0,2020-01-17 08:13:52,2020-01-17 08:21:21
27,17,0,2020-01-17 08:14:06,2020-01-17 08:16:55
101,0,0,2020-01-17 08:14:51,2020-01-17 08:24:46
156,0,0,2020-01-17 08:14:57,2020-01-17 08:25:12
129,0,0,2020-01-17 08:15:19,2020-01-17 08:24:58
71,0,0,2020-01-17 08:15:44,2020-01-17 08:27:00
128,0,0,2020-01-17 08:15:57,2020-01-17 08:26:59
15,26,0,2020-01-17 08:16:04,2020-01-17 08:19:06
137,99,301,2020-01-17 08:16:34,2020-01-17 08:16:44
137,99,401,2020-01-17 08:16:44,2020-01-17 08:17:04
27,17,301,2020-01-17 08:16:55,2020-01-17 08:17:07
137,99,402,2020-01-17 08:17:04,2020-01-17 08:17:31
27,17,401,2020-01-17 08:17:07,2020-01-17 08:17:22
27,17,402,2020-01-17 08:17:22,2020-01-17 08:17:45
137,99,403,2020-01-17 08:17:31,2020-01-17 08:18:05
27,17,403,2020-01-17 08:17:45,2020-01-17 08:19:00
137,99,404,2020-01-17 08:18:05,2020-01-17 08:18:28
38,0,0,2020-01-17 08:18:22,2020-01-17 08:27:24
137,99,405,2020-01-17 08:18:28,2020-01-17 08:18:44
137,99,209,2020-01-17 08:18:44,2020-01-17 12:00:45
27,17,412,2020-01-17 08:19:00,2020-01-17 08:19:24
15,26,301,2020-01-17 08:19:06,2020-01-17 08:19:15
15,26,401,2020-01-17 08:19:15,2020-01-17 08:19:26
27,17,411,2020-01-17 08:19:24,2020-01-17 08:19:43
15,26,402,2020-01-17 08:19:26,2020-01-17 08:19:58
27,17,230,2020-01-17 08:19:43,2020-01-17 10:12:14
92,0,0,2020-01-17 08:19:47,2020-01-17 08:28:58
15,26,403,2020-01-17 08:19:58,2020-01-17 08:21:29
130,0,0,2020-01-17 08:20:42,2020-01-17 08:30:41
