PersonID,EventID,SpaceID,StartDateTime,EndDateTime
62,-1,0,2020-05-27 00:00:00,2020-05-27 08:00:17
75,-1,0,2020-05-27 00:00:00,2020-05-27 07:56:48
145,-1,0,2020-05-27 00:00:00,2020-05-27 10:17:17
88,-1,0,2020-05-27 00:00:00,2020-05-27 10:02:28
3,-1,0,2020-05-27 00:00:00,2020-05-27 08:30:09
76,-1,0,2020-05-27 00:00:00,2020-05-27 10:39:37
156,-1,0,2020-05-27 00:00:00,2020-05-27 09:49:09
155,-1,0,2020-05-27 00:00:00,2020-05-27 12:36:15
67,-1,0,2020-05-27 00:00:00,2020-05-27 09:18:46
146,-1,0,2020-05-27 00:00:00,2020-05-27 10:36:49
89,-1,0,2020-05-27 00:00:00,2020-05-27 10:59:36
66,-1,0,2020-05-27 00:00:00,2020-05-27 08:20:56
28,-1,0,2020-05-27 00:00:00,2020-05-27 09:00:35
22,-1,0,2020-05-27 00:00:00,2020-05-27 08:59:21
141,-1,0,2020-05-27 00:00:00,2020-05-27 09:49:40
116,-1,0,2020-05-27 00:00:00,2020-05-27 08:49:30
31,-1,0,2020-05-27 00:00:00,2020-05-27 09:19:53
54,-1,0,2020-05-27 00:00:00,2020-05-27 08:20:47
71,-1,0,2020-05-27 00:00:00,2020-05-27 09:59:34
118,-1,0,2020-05-27 00:00:00,2020-05-27 09:46:32
2,-1,0,2020-05-27 00:00:00,2020-05-27 10:47:16
126,-1,0,2020-05-27 00:00:00,2020-05-27 08:27:38
96,-1,0,2020-05-27 00:00:00,2020-05-27 08:23:40
29,-1,0,2020-05-27 00:00:00,2020-05-27 11:11:13
157,-1,0,2020-05-27 00:00:00,2020-05-27 09:13:38
11,-1,0,2020-05-27 00:00:00,2020-05-27 09:17:28
36,-1,0,2020-05-27 00:00:00,2020-05-27 09:10:04
123,-1,0,2020-05-27 00:00:00,2020-05-27 11:30:51
143,-1,0,2020-05-27 00:00:00,2020-05-27 09:46:54
158,-1,0,2020-05-27 00:00:00,2020-05-27 10:17:46
20,-1,0,2020-05-27 00:00:00,2020-05-27 10:02:54
131,-1,0,2020-05-27 00:00:00,2020-05-27 08:56:25
33,-1,0,2020-05-27 00:00:00,2020-05-27 07:54:11
77,-1,0,2020-05-27 00:00:00,2020-05-27 07:57:51
132,-1,0,2020-05-27 00:00:00,2020-05-27 10:33:36
46,-1,0,2020-05-27 00:00:00,2020-05-27 09:52:12
134,-1,0,2020-05-27 00:00:00,2020-05-27 12:07:17
56,-1,0,2020-05-27 00:00:00,2020-05-27 10:21:06
37,-1,0,2020-05-27 00:00:00,2020-05-27 09:53:03
32,-1,0,2020-05-27 00:00:00,2020-05-27 08:47:53
63,-1,0,2020-05-27 00:00:00,2020-05-27 07:43:19
