PersonID,EventID,SpaceID,StartDateTime,EndDateTime
130,-1,0,2020-05-13 00:00:00,2020-05-13 13:50:52
105,-1,0,2020-05-13 00:00:00,2020-05-13 10:04:46
83,-1,0,2020-05-13 00:00:00,2020-05-13 10:34:08
57,-1,0,2020-05-13 00:00:00,2020-05-13 10:06:43
117,-1,0,2020-05-13 00:00:00,2020-05-13 07:42:15
2,-1,0,2020-05-13 00:00:00,2020-05-13 07:56:25
122,-1,0,2020-05-13 00:00:00,2020-05-13 07:35:54
99,-1,0,2020-05-13 00:00:00,2020-05-13 07:26:07
108,-1,0,2020-05-13 00:00:00,2020-05-13 11:06:13
90,-1,0,2020-05-13 00:00:00,2020-05-13 08:32:10
107,-1,0,2020-05-13 00:00:00,2020-05-13 10:26:33
86,-1,0,2020-05-13 00:00:00,2020-05-13 09:14:23
62,-1,0,2020-05-13 00:00:00,2020-05-13 08:25:01
56,-1,0,2020-05-13 00:00:00,2020-05-13 08:04:07
102,-1,0,2020-05-13 00:00:00,2020-05-13 09:49:07
151,-1,0,2020-05-13 00:00:00,2020-05-13 10:21:11
24,-1,0,2020-05-13 00:00:00,2020-05-13 08:01:11
19,-1,0,2020-05-13 00:00:00,2020-05-13 07:35:29
9,-1,0,2020-05-13 00:00:00,2020-05-13 09:27:22
157,-1,0,2020-05-13 00:00:00,2020-05-13 10:03:37
126,-1,0,2020-05-13 00:00:00,2020-05-13 11:19:59
26,-1,0,2020-05-13 00:00:00,2020-05-13 10:07:10
25,-1,0,2020-05-13 00:00:00,2020-05-13 10:28:51
127,-1,0,2020-05-13 00:00:00,2020-05-13 09:23:19
106,-1,0,2020-05-13 00:00:00,2020-05-13 09:39:23
109,-1,0,2020-05-13 00:00:00,2020-05-13 10:29:25
120,-1,0,2020-05-13 00:00:00,2020-05-13 11:24:49
42,-1,0,2020-05-13 00:00:00,2020-05-13 09:17:50
121,-1,0,2020-05-13 00:00:00,2020-05-13 11:16:32
75,-1,0,2020-05-13 00:00:00,2020-05-13 10:07:46
66,-1,0,2020-05-13 00:00:00,2020-05-13 09:13:58
11,-1,0,2020-05-13 00:00:00,2020-05-13 08:15:35
45,-1,0,2020-05-13 00:00:00,2020-05-13 09:37:47
140,-1,0,2020-05-13 00:00:00,2020-05-13 12:23:37
49,-1,0,2020-05-13 00:00:00,2020-05-13 08:20:39
