PersonID,EventID,SpaceID,StartDateTime,EndDateTime
11,-1,0,2020-06-25 00:00:00,2020-06-25 10:27:23
160,-1,0,2020-06-25 00:00:00,2020-06-25 10:04:42
23,-1,0,2020-06-25 00:00:00,2020-06-25 09:56:29
66,-1,0,2020-06-25 00:00:00,2020-06-25 08:22:35
152,-1,0,2020-06-25 00:00:00,2020-06-25 10:10:14
68,-1,0,2020-06-25 00:00:00,2020-06-25 09:40:48
156,-1,0,2020-06-25 00:00:00,2020-06-25 07:41:43
114,-1,0,2020-06-25 00:00:00,2020-06-25 12:54:28
139,-1,0,2020-06-25 00:00:00,2020-06-25 09:17:06
111,-1,0,2020-06-25 00:00:00,2020-06-25 08:09:07
60,-1,0,2020-06-25 00:00:00,2020-06-25 09:13:43
2,-1,0,2020-06-25 00:00:00,2020-06-25 09:18:17
46,-1,0,2020-06-25 00:00:00,2020-06-25 09:55:33
131,-1,0,2020-06-25 00:00:00,2020-06-25 08:05:52
133,-1,0,2020-06-25 00:00:00,2020-06-25 08:48:27
149,-1,0,2020-06-25 00:00:00,2020-06-25 09:26:16
30,-1,0,2020-06-25 00:00:00,2020-06-25 09:10:20
143,-1,0,2020-06-25 00:00:00,2020-06-25 09:56:57
13,-1,0,2020-06-25 00:00:00,2020-06-25 10:24:50
44,-1,0,2020-06-25 00:00:00,2020-06-25 10:09:08
15,-1,0,2020-06-25 00:00:00,2020-06-25 07:42:00
67,-1,0,2020-06-25 00:00:00,2020-06-25 10:26:59
148,-1,0,2020-06-25 00:00:00,2020-06-25 08:27:22
101,-1,0,2020-06-25 00:00:00,2020-06-25 10:07:39
49,-1,0,2020-06-25 00:00:00,2020-06-25 10:13:24
4,-1,0,2020-06-25 00:00:00,2020-06-25 09:53:44
64,-1,0,2020-06-25 00:00:00,2020-06-25 09:36:38
147,-1,0,2020-06-25 00:00:00,2020-06-25 09:29:48
71,-1,0,2020-06-25 00:00:00,2020-06-25 10:46:04
140,-1,0,2020-06-25 00:00:00,2020-06-25 07:48:10
54,-1,0,2020-06-25 00:00:00,2020-06-25 08:15:33
129,-1,0,2020-06-25 00:00:00,2020-06-25 10:12:38
84,-1,0,2020-06-25 00:00:00,2020-06-25 09:26:10
134,-1,0,2020-06-25 00:00:00,2020-06-25 09:08:11
83,-1,0,2020-06-25 00:00:00,2020-06-25 08:08:21
27,-1,0,2020-06-25 00:00:00,2020-06-25 10:02:17
90,-1,0,2020-06-25 00:00:00,2020-06-25 09:02:00
25,-1,0,2020-06-25 00:00:00,2020-06-25 09:02:45
94,-1,0,2020-06-25 00:00:00,2020-06-25 08:36:57
10,-1,0,2020-06-25 00:00:00,2020-06-25 08:46:50
3,-1,0,2020-06-25 00:00:00,2020-06-25 08:45:40
19,-1,0,2020-06-25 00:00:00,2020-06-25 10:09:38
125,-1,0,2020-06-25 00:00:00,2020-06-25 09:04:06
51,-1,0,2020-06-25 00:00:00,2020-06-25 08:11:02
102,-1,0,2020-06-25 00:00:00,2020-06-25 09:19:56
8,-1,0,2020-06-25 00:00:00,2020-06-25 11:22:21
92,-1,0,2020-06-25 00:00:00,2020-06-25 08:50:22
132,-1,0,2020-06-25 00:00:00,2020-06-25 09:55:42
104,-1,0,2020-06-25 00:00:00,2020-06-25 09:08:10
80,-1,0,2020-06-25 00:00:00,2020-06-25 09:22:05
109,-1,0,2020-06-25 00:00:00,2020-06-25 10:18:53
45,-1,0,2020-06-25 00:00:00,2020-06-25 08:16:27
115,-1,0,2020-06-25 00:00:00,2020-06-25 07:20:33
150,-1,0,2020-06-25 00:00:00,2020-06-25 11:35:36
